Filer_ID,Filer_NamL,Report_Num,Committee_Type,Rpt_Date,From_Date,Thru_Date,Elect_Date,tblCover_Office_Cd,tblCover_Offic_Dscr,Rec_Type,Form_Type,Tran_ID,Entity_Cd,Payee_NamL,Payee_NamF,Payee_NamT,Payee_NamS,Payee_Adr1,Payee_Adr2,Payee_City,Payee_State,Payee_Zip4,Expn_Date,Amount,Cum_YTD,Expn_ChkNo,Expn_Code,Expn_Dscr,Agent_NamL,Agent_NamF,Agent_NamT,Agent_NamS,Cmte_ID,Tres_NamL,Tres_NamF,Tres_NamT,Tres_NamS,Tres_Adr1,Tres_Adr2,Tres_City,Tres_ST,Tres_ZIP4,Cand_NamL,Cand_NamF,Cand_NamT,Cand_NamS,Office_Cd,Offic_Dscr,Juris_Cd,Juris_Dscr,Dist_No,Off_S_H_Cd,Bal_Name,Bal_Num,Bal_Juris,Sup_Opp_Cd,Memo_Code,Memo_RefNo,BakRef_TID,G_From_E_F,XRef_SchNm,XRef_Match
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,zYHGrhclUdyW,OTH,National Women's Political Caucus of Alameda North,,,,,,Oakland,CA,94601,04/15/2013,150.00,150.00,,FND,Susan B. Anthony Women of the Year Celebration,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,Dcbks6x5BEc9,OTH,League of Women Voters,,,,,,Oakland,CA,94612,05/01/2013,100.00,100.00,,FND,LWVO Luncheon,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,8bDnWWjyZf8v,OTH,Geoffrey's Inner Circle,,,,,,Oakland,CA,94612,05/02/2013,200.00,200.00,,MTG,Quarterly Meeting with Faith Leaders,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,vDbmiLo86EwP,OTH,Mail Chimp,,,,,,Atlanta,GA,30318,05/02/2013,50.00,240.00,,WEB,Web hosting for monthly newsletter,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,LTpTMKGJsE9K,OTH,Fountain Cafe,,,,,,Oakland,CA,94612,05/31/2013,130.69,130.69,,MTG,Meal for staff meeting,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,uFd6CpQJ35N4,OTH,Mail Chimp,,,,,,Atlanta,GA,30318,06/03/2013,50.00,240.00,,WEB,Web hosting for monthly newsletter,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,vWqpwUK4DBv3,OTH,Krishna Copy,,,,,,Berkeley,CA,94704,06/08/2013,190.75,309.29,,OFC,Informational brochures for Oaklavia,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP534,OTH,AUTHORIZE.NET,,,,,,AMERICAN FORK,UT,84003,01/03/2013,38.30,229.80,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP536,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,01/03/2013,47.24,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP535,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,01/25/2013,0.22,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP533,OTH,AUTHORIZE.NET,,,,,,AMERICAN FORK,UT,84003,02/04/2013,38.30,229.80,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP532,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,02/04/2013,47.24,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP526,OTH,GREAT Oakland PUBLIC SCHOOLS,,,,,,Oakland,CA,94607,02/13/2013,23.26,2573.03,,PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP527,OTH,GREAT Oakland PUBLIC SCHOOLS,,,,,,Oakland,CA,94607,02/13/2013,2992.50,2573.03,,CNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP531,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,02/22/2013,0.22,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP541,OTH,AUTHORIZE.NET,,,,,,AMERICAN FORK,UT,84003,03/04/2013,38.30,229.80,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP540,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,03/04/2013,47.24,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP543,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,03/22/2013,0.22,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP546,OTH,AUTHORIZE.NET,,,,,,AMERICAN FORK,UT,84003,04/02/2013,38.30,229.80,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP545,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,04/02/2013,47.24,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP544,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,04/24/2013,0.22,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP555,OTH,AUTHORIZE.NET,,,,,,AMERICAN FORK,UT,84003,05/02/2013,38.30,229.80,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP554,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,05/02/2013,47.24,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP553,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,05/23/2013,0.22,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP556,OTH,AUTHORIZE.NET,,,,,,AMERICAN FORK,UT,84003,06/04/2013,38.30,229.80,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP557,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,06/04/2013,47.24,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP552,OTH,GREAT Oakland PUBLIC SCHOOLS,,,,,,Oakland,CA,94607,06/10/2013,2549.77,2573.03,,,REIMBURSED EXPENSES; SEE SCHEDULE G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331137,"FAMILIES AND EDUCATORS FOR PUBLIC EDUCATION, SPONSORED BY GREAT Oakland PUBLIC SCHOOLS",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP565,OTH,CYBERSOURCE CORPORATION,,,,,,MOUNTAIN VIEW,CA,94043,06/23/2013,0.22,284.76,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971695,Larry Reid for City Council,000,CTL,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP613,OTH,T-Mobile,,,,,,Olympia,WA,98501,03/28/2013,138.37,424.19,,OFC,,,,,,,,,,,,,,,,Reid,Larry,,,CCM,,OTH,"City of Oakland, CA",7,,,,,,,,,,,
971695,Larry Reid for City Council,000,CTL,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP614,OTH,T-Mobile,,,,,,Olympia,WA,98501,04/26/2013,147.45,424.19,,OFC,,,,,,,,,,,,,,,,Reid,Larry,,,CCM,,OTH,"City of Oakland, CA",7,,,,,,,,,,,
971695,Larry Reid for City Council,000,CTL,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP615,OTH,T-Mobile,,,,,,Olympia,WA,98501,05/29/2013,138.37,424.19,,OFC,,,,,,,,,,,,,,,,Reid,Larry,,,CCM,,OTH,"City of Oakland, CA",7,,,,,,,,,,,
1284364,Courtney Ruby 2010 Oakland City Auditor Officeholder Account,000,CTL,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EzvcbHi2Xikh,OTH,Emerge California,,,,,,Oakland,CA,94612,01/26/2013,50.00,300.00,,MTG,Attendance to January Reception Kicking off New Year,,,,,,,,,,,,,,,Ruby,Courtney,,,OTH,City Auditor,CIT,City of Oakland,NA,,,,,S,,,,,,
1284364,Courtney Ruby 2010 Oakland City Auditor Officeholder Account,000,CTL,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,ryiMXUTLVZdE,OTH,The League of Women Voters Oakland,,,,,,Oakland,CA,94612,03/04/2013,100.00,100.00,,MTG,Attendance/Sponsorship of table at 2013 All-City Luncheon,,,,,,,,,,,,,,,Ruby,Courtney,,,OTH,City Auditor,CIT,City of Oakland,NA,,,,,S,,,,,,
1284364,Courtney Ruby 2010 Oakland City Auditor Officeholder Account,000,CTL,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,X5glDo9jq6R2,COM,Betty Yee for Controller 2014,,,,,,San Francisco,CA,94104,03/19/2013,125.00,125.00,,CTB,"Attendance to Betty Yee for Controller 2013 event on March 20, 2013",,,,,1335071,,,,,,,,,,Ruby,Courtney,,,OTH,City Auditor,CIT,City of Oakland,NA,,,,,S,,,,,,
1284364,Courtney Ruby 2010 Oakland City Auditor Officeholder Account,000,CTL,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,tFjkU4Thap5X,COM,National Women's Political Caucus Alameda North Political Action Committee,,,,,,Oakland,CA,94610,04/28/2013,250.00,250.00,,CTB,"Attendance/Sponsorship of 2013 Annual Susan B. Event on April 28, 2013",,,,,841463,,,,,,,,,,Ruby,Courtney,,,OTH,City Auditor,CIT,City of Oakland,NA,,,,,S,,,,,,
1284364,Courtney Ruby 2010 Oakland City Auditor Officeholder Account,000,CTL,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,cp7pQE4Umfwx,OTH,Emerge California,,,,,,Oakland,CA,94612,05/02/2013,250.00,300.00,,MTG,Attendance/Sponsorship of Annual Event 2013,,,,,,,,,,,,,,,Ruby,Courtney,,,OTH,City Auditor,CIT,City of Oakland,NA,,,,,S,,,,,,
983545,"OAKPAC, Oakland Metropolitan Chamber of Commerce",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP1471,OTH,"Henry C Levy & Co., CPAs",,,,,,Oakland,CA,94618,05/09/2013,2820.36,4637.46,,PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983545,"OAKPAC, Oakland Metropolitan Chamber of Commerce",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP1472,OTH,"Henry C Levy & Co., CPAs",,,,,,Oakland,CA,94618,05/09/2013,578.40,4637.46,,CTB,Accounting Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXP1472,,,,
983545,"OAKPAC, Oakland Metropolitan Chamber of Commerce",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP1475,OTH,"Henry C Levy & Co., CPAs",,,,,,Oakland,CA,94618,05/21/2013,1238.70,4637.46,,PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983545,"OAKPAC, Oakland Metropolitan Chamber of Commerce",000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP1459,COM,Oakland Metropolitan Chamber of Commerce Independent Expenditure Committee,,,,,,Oakland,CA,94612,01/09/2013,50.00,628.40,,CTB,,,,,,1313157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307016,Oakland Jobs PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP445,COM,Kaplan for Oakland City Council 2012,,,,,,Oakland,CA,94612,01/29/2013,700.00,700.00,,CTB,,,,,,1341827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307016,Oakland Jobs PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP443,OTH,The Henry Levy Group,,,,,,Oakland,CA,94618,01/07/2013,996.35,1346.60,,PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2414,COM,Barbara Parker City Attorney Officeholder Account 2008-2012,,,,,,Oakland,CA,94610,05/13/2013,500.00,500.00,,CTB,,,,,,1352921,,,,,,,,,,,,,,,,,,,,,,,,,EXP2414,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2416,COM,Bob Wieckowski for Senate 2014,,,,,,Sacramento,CA,95814,05/13/2013,1000.00,1000.00,,CTB,,,,,,1354452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2415,COM,Libby Schaaf for Council 2010,,,,,,Oakland,CA,94602,05/13/2013,500.00,500.00,,CTB,,,,,,1324270,,,,,,,,,,,,,,,,,,,,,,,,,EXP2415,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2147,OTH,Rental Housing Association of Northern Alameda County,,,,,,Oakland,CA,94612,01/31/2013,594.15,1744.65,,FND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2279,OTH,Rental Housing Association of Northern Alameda County,,,,,,Oakland,CA,94612,02/28/2013,246.75,1744.65,,FND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2412,OTH,Rental Housing Association of Northern Alameda County,,,,,,Oakland,CA,94612,03/31/2013,293.25,1744.65,,FND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2523,OTH,Rental Housing Association of Northern Alameda County,,,,,,Oakland,CA,94612,04/30/2013,199.50,1744.65,,FND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2590,OTH,Rental Housing Association of Northern Alameda County,,,,,,Oakland,CA,94612,05/22/2013,225.75,1744.65,,FND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2644,OTH,Rental Housing Association of Northern Alameda County,,,,,,Oakland,CA,94612,06/30/2013,185.25,1744.65,,FND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP1892,OTH,The Henry Levy Group,,,,,,Oakland,CA,94618,01/15/2013,1356.63,2873.20,,PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP1894,OTH,The Henry Levy Group,,,,,,Oakland,CA,94618,01/15/2013,2936.28,2873.20,,PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2274,OTH,The Henry Levy Group,,,,,,Oakland,CA,94618,04/01/2013,1426.25,2873.20,,PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2276,OTH,The Henry Levy Group,,,,,,Oakland,CA,94618,04/01/2013,58.40,2873.20,,PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2524,OTH,The Henry Levy Group,,,,,,Oakland,CA,94618,06/07/2013,1388.55,2873.20,,PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2148,OTH,Wells Fargo Bank,,,,,,Half Moon Bay,CA,94019,01/31/2013,20.00,120.00,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2151,OTH,Wells Fargo Bank,,,,,,Half Moon Bay,CA,94019,02/28/2013,20.00,120.00,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2278,OTH,Wells Fargo Bank,,,,,,Half Moon Bay,CA,94019,03/29/2013,20.00,120.00,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2413,OTH,Wells Fargo Bank,,,,,,Half Moon Bay,CA,94019,04/30/2013,20.00,120.00,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2525,OTH,Wells Fargo Bank,,,,,,Half Moon Bay,CA,94019,05/31/2013,20.00,120.00,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342695,East Bay Rental Housing Association PAC,000,RCP,07/31/2013,01/01/2013,06/30/2013,,,,EXPN,E,EXP2645,OTH,Wells Fargo Bank,,,,,,Half Moon Bay,CA,94019,06/28/2013,20.00,120.00,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,07/31/2013,01/01/2013,06/30/2013,11/04/2014,,,EXPN,E,EXP87,IND,Briley,Naomi,,,,,Alameda,CA,94501,06/30/2013,141.78,305.94,,FND,Reimbursed expense under the $500 Schedule G threshold.,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,07/31/2013,01/01/2013,06/30/2013,11/04/2014,,,EXPN,E,EXP76,OTH,Democracy Engine,,,,,,Washington,DC,20009,06/26/2013,28.52,841.97,,FND,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,07/31/2013,01/01/2013,06/30/2013,11/04/2014,,,EXPN,E,EXP55,IND,Briley,Naomi,,,,,Alameda,CA,94501,06/25/2013,47.92,305.94,,FND,Reimbursed expense under the $500 Schedule G threshold.,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,07/31/2013,01/01/2013,06/30/2013,11/04/2014,,,EXPN,E,EXP56,IND,Briley,Naomi,,,,,Alameda,CA,94501,06/25/2013,48.98,305.94,,FND,Reimbursed expense under the $500 Schedule G threshold.,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,07/31/2013,01/01/2013,06/30/2013,11/04/2014,,,EXPN,E,EXP365,OTH,Crowdtilt,,,,,,San Francisco,CA,94103,06/30/2013,2272.65,2272.65,,FND,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,07/31/2013,01/01/2013,06/30/2013,11/04/2014,,,EXPN,E,EXP103,OTH,Democracy Engine,,,,,,Washington,DC,20009,06/19/2013,170.73,841.97,,FND,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,07/31/2013,01/01/2013,06/30/2013,11/04/2014,,,EXPN,E,EXP74,OTH,Democracy Engine,,,,,,Washington,DC,20009,06/05/2013,102.84,841.97,,FND,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,07/31/2013,01/01/2013,06/30/2013,11/04/2014,,,EXPN,E,EXP54,IND,Briley,Naomi,,,,,Alameda,CA,94501,06/25/2013,41.08,305.94,,OFC,Reimbursed expense under the $500 Schedule G threshold.,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,07/31/2013,01/01/2013,06/30/2013,11/04/2014,,,EXPN,E,EXP85,IND,Briley,Naomi,,,,,Alameda,CA,94501,06/30/2013,26.18,305.94,,OFC,Reimbursed expense under the $500 Schedule G threshold.,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
1357609,Parker for Oakland Mayor 2014,000,CTL,07/31/2013,01/01/2013,06/30/2013,11/04/2014,,,EXPN,E,EXP7,OTH,Democracy Engine,,,,,,Washington,DC,20009,05/09/2013,98.30,841.97,,FND,,,,,,,,,,,,,,,,Parker,Bryan,,,MAY,,OTH,"City of Oakland, CA",,,,,,,,,,,,
